"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"444",32.2173,21.7474,12.5473,24.2992
"445",31.9846,21.7687,12.6067,24.2619
"446",32.0601,21.8712,12.6235,24.333
"447",32.241,21.8018,12.6071,24.3059
"448",32.3472,21.757,12.5707,24.3003
"449",31.9415,21.8229,12.6136,24.27
"450",31.9135,21.8483,12.5832,24.2931
"451",32.0112,21.8232,12.6118,24.3073
"452",32.1319,21.929,12.562,24.3983
"453",31.9259,21.8664,12.6262,24.3196
"454",32.1984,21.8431,12.5467,24.3511
"455",31.7169,21.876,12.5953,24.2872
"456",32.5659,21.8189,12.615,24.413
"457",32.354,21.903,12.56,24.437
"458",32.5185,21.8122,12.6477,24.4033
"459",32.1548,21.7543,12.5291,24.2888
"460",31.8426,21.8349,12.5485,24.2856
"461",32.0091,21.7935,12.5733,24.2689
"462",31.7989,21.8016,12.5356,24.2205
"463",31.9153,21.8399,12.5997,24.2854
"464",32.0521,21.8046,12.6,24.2768
"465",32.1128,21.8374,12.5814,24.3095
"466",32.1585,21.8245,12.528,24.3349
"467",32.7614,21.8262,12.5673,24.4357
"468",32.1353,21.8446,12.6287,24.3504
"469",32.4551,21.7889,12.5168,24.3367
"470",31.9198,21.7721,12.5363,24.245
"471",32.4989,21.8251,12.4883,24.355
"472",32.5383,21.8448,12.5796,24.4108
"473",32.563,21.8567,12.5249,24.417
"474",32.2943,21.7926,12.5634,24.3202
"475",32.4428,21.8123,12.5655,24.3688
"476",32.7366,21.8366,12.5802,24.4352
"477",32.4799,21.893,12.6331,24.4356
"478",32.5147,21.7755,12.6217,24.3688
"479",32.3174,21.8183,12.5089,24.3411
"480",32.6796,21.8223,12.6013,24.4417
"481",32.7735,21.8852,12.5361,24.4931
"482",32.8378,21.9122,12.5949,24.5259
"483",32.7938,21.8687,12.6223,24.4654
"484",33.2833,21.7582,12.6133,24.5024
"485",32.9083,21.8384,12.5571,24.487
"486",32.7201,21.8392,12.6103,24.4415
"487",32.7648,21.8141,12.5262,24.4527
"488",32.5588,21.8296,12.508,24.4415
"489",32.7933,21.837,12.5743,24.4669
"490",32.1981,21.7464,12.5475,24.2666
"491",32.3264,21.7666,12.6003,24.3111
"492",32.0776,21.8771,12.5573,24.3423
"493",32.4485,21.8033,12.545,24.3451
"494",32.4974,21.7969,12.5612,24.3567
"495",32.4682,21.8532,12.5934,24.3893
"496",32.9149,21.9149,12.5576,24.5044
"497",32.8411,21.9102,12.6062,24.5147
"498",32.706,21.8577,12.6037,24.4649
"499",32.4392,21.8292,12.5237,24.3922
"500",32.7019,21.8243,12.5433,24.4262
"501",32.2627,21.8155,12.542,24.3554
"502",32.2254,21.8465,12.5762,24.3525
"503",32.4271,21.8511,12.4927,24.3949
"504",32.1862,21.8064,12.5228,24.3162
"505",32.1354,21.8017,12.595,24.2772
"506",32.2439,21.8191,12.528,24.3174
"507",32.3953,21.7932,12.5715,24.3364
"508",32.8532,21.8342,12.6113,24.46
"509",32.7359,21.8149,12.5319,24.4322
"510",32.4243,21.8267,12.5649,24.3683
"511",31.9062,21.8144,12.5155,24.269
"512",31.9259,21.9099,12.5203,24.3572
"513",32.172,21.8409,12.6095,24.3383
"514",32.0377,21.8649,12.5313,24.355
"515",32.4417,21.7956,12.5009,24.371
"516",32.4999,21.9264,12.5589,24.4924
"517",32.4465,21.878,12.4968,24.4257
"518",32.1898,21.8325,12.5174,24.324
"519",32.1257,21.7933,12.4873,24.3009
"520",32.0339,21.7817,12.5325,24.2714
"521",32.3683,21.8039,12.5417,24.3785
"522",32.3871,21.8673,12.4912,24.4035
"523",32.1931,21.8047,12.4431,24.3194
"524",32.0981,21.7527,12.4949,24.2524
"525",32.2531,21.8583,12.5881,24.3838
"526",32.5283,21.8282,12.5305,24.3921
"527",32.2454,21.8487,12.5006,24.3451
"528",32.5483,21.8928,12.5163,24.4361
"529",32.8865,21.8563,12.5149,24.4679
"530",32.3696,21.9541,12.4661,24.4813
"531",32.6554,21.9261,12.4301,24.4897
"532",32.952,21.9205,12.4597,24.5548
"533",32.6226,21.8677,12.5653,24.4721
"534",32.8439,21.8124,12.504,24.4528
"535",32.5177,21.86,12.508,24.4152
"536",33.0979,21.8154,12.5253,24.5041
"537",32.7934,21.8771,12.5198,24.4875
"538",32.5848,21.8867,12.4737,24.4434
"539",32.5521,21.8522,12.579,24.416
"540",33.2363,21.8169,12.5626,24.5396
"541",33.1576,21.8073,12.5039,24.5232
"542",32.9249,21.8489,12.5445,24.511
"543",32.7626,21.8576,12.5489,24.4737
"544",33.0845,21.8391,12.4901,24.529
"545",32.9999,21.8677,12.4897,24.5158
"546",32.8552,21.871,12.5696,24.5106
"547",33.0058,21.7694,12.503,24.4495
"548",32.9413,21.8696,12.5596,24.5236
"549",32.8107,21.8384,12.5661,24.4645
"550",32.6443,21.8602,12.6184,24.4713
"551",32.7624,21.8664,12.5659,24.4747
"552",32.3954,21.7813,12.5606,24.3513
"553",32.2933,21.7641,12.4705,24.2972
"554",32.6387,21.7628,12.5172,24.3751
"555",32.5443,21.9126,12.4485,24.464
"556",32.8076,21.8216,12.5589,24.4445
"557",33.3602,21.8683,12.5488,24.5956
"558",33.4062,21.8822,12.517,24.6104
"559",33.7324,21.828,12.5311,24.6313
"560",33.9119,21.8162,12.4497,24.6443
"561",34.0985,21.8933,12.4814,24.7463
"562",33.719,21.8259,12.5185,24.61
"563",34.0571,21.8535,12.5275,24.6911
"564",34.3621,21.9673,12.4709,24.8253
"565",34.1762,21.9904,12.4936,24.8211
"566",34.2469,21.7941,12.598,24.6944
"567",33.6798,21.8292,12.5632,24.6064
"568",33.8109,21.7906,12.5952,24.597
"569",34.1318,21.8424,12.6665,24.7072
"570",33.8681,21.8859,12.5496,24.6991
"571",33.8199,21.9809,12.643,24.7538
"572",33.8461,21.9289,12.5994,24.7106
"573",33.9672,21.8718,12.5662,24.6632
"574",33.7799,21.936,12.5616,24.6786
"575",33.2985,21.8942,12.6342,24.5587
"576",33.4284,21.9143,12.6362,24.6061
"577",33.6995,21.9935,12.6814,24.7322
"578",33.2361,21.924,12.6956,24.5856
"579",33.3804,21.928,12.7156,24.6326
"580",33.2461,21.8069,12.6067,24.4901
"581",33.5711,21.8421,12.5862,24.5458
"582",32.9689,21.8161,12.5494,24.431
"583",33.0341,21.8368,12.5527,24.47
"584",33.228,21.8175,12.5477,24.5032
"585",33.3357,21.7882,12.4803,24.5003
"586",33.9077,21.775,12.5123,24.6009
"587",33.624,21.8709,12.6209,24.6235
"588",33.6929,21.8124,12.6155,24.5776
"589",33.8569,21.857,12.6557,24.6568
"590",33.9276,21.7871,12.6512,24.5781
"591",33.6676,21.8353,12.5174,24.563
"592",33.6912,21.8423,12.5926,24.5916
"593",33.9579,21.8692,12.6233,24.6777
"594",33.6876,21.7972,12.6687,24.5692
"595",33.6192,21.7787,12.5871,24.5174
"596",33.6417,21.8202,12.4799,24.5352
"597",33.9658,21.8429,12.4664,24.5956
"598",33.8268,21.8559,12.5836,24.5929
"599",34.133,21.853,12.5199,24.646
"600",34.6693,21.9658,12.5595,24.8202
"601",34.2435,21.86,12.5547,24.7072
"602",34.4588,21.8448,12.5408,24.7233
"603",33.74,21.8853,12.6216,24.6269
"604",33.5312,21.9338,12.6061,24.5903
"605",33.4114,21.8886,12.5562,24.5375
"606",33.0515,22.0794,12.4904,24.6071
"607",32.41,21.9818,12.5283,24.4086
"608",32.5194,21.9162,12.6008,24.3991
"609",32.6512,21.941,12.608,24.433
"610",32.707,21.9462,12.6342,24.4398
"611",32.5013,21.996,12.6276,24.437
