#Frame       d_CD-CBM        Rg_CD       Rg_CBM    Rg_Global
     253      50.6025      21.8575      12.6135      28.3173
     254      50.6738      21.9959      12.5567      28.4209
     255      50.8941      21.9408      12.5969      28.4480
     256      50.0218      21.8266      12.5828      28.1485
     257      50.0465      21.7955      12.6146      28.1275
     258      49.8719      21.9327      12.5327      28.1738
     259      50.0824      21.8741      12.5648      28.2050
     260      49.6345      21.9387      12.4809      28.1112
     261      49.7992      21.9535      12.5355      28.1679
     262      50.2288      21.9609      12.4756      28.2776
     263      50.1413      21.9620      12.5292      28.2606
     264      50.5119      21.9784      12.4937      28.3584
     265      50.2319      22.0052      12.4815      28.3124
     266      50.5973      21.9915      12.5451      28.3996
     267      50.3292      21.9582      12.5772      28.3115
     268      49.9096      21.9637      12.5888      28.2189
     269      50.0886      21.9874      12.5766      28.2706
     270      50.1675      21.8757      12.5628      28.2118
     271      50.5220      22.0250      12.5516      28.3960
     272      50.6685      21.9599      12.4876      28.3792
     273      50.5754      21.9443      12.5976      28.3559
     274      50.7812      22.0106      12.4674      28.4435
     275      50.9999      21.9109      12.5834      28.4480
     276      51.0916      21.9878      12.5559      28.5337
     277      50.7803      22.0183      12.5451      28.4661
     278      50.7807      22.0117      12.5227      28.4535
     279      50.7396      21.9186      12.4639      28.3783
     280      50.9448      21.9765      12.5827      28.4930
     281      51.0728      22.0443      12.5817      28.5682
     282      50.5747      22.0305      12.5096      28.4427
     283      50.3058      21.9974      12.5666      28.3394
     284      50.1757      22.0205      12.6014      28.3401
     285      50.4482      22.0212      12.5192      28.3855
     286      50.2826      21.9246      12.6149      28.2950
     287      50.6850      21.9025      12.5560      28.3783
     288      50.8472      21.9362      12.6238      28.4403
     289      50.5244      21.9479      12.6162      28.3751
     290      50.9088      22.0163      12.5641      28.5112
     291      50.2465      21.9322      12.6046      28.2917
     292      50.0125      21.8674      12.6150      28.1931
     293      50.2177      21.9109      12.6497      28.2812
     294      50.1116      21.9656      12.6376      28.2870
     295      50.7979      21.9595      12.5271      28.4379
     296      50.3340      21.9552      12.5639      28.3250
     297      50.7620      21.9502      12.5441      28.4248
     298      50.0247      21.9292      12.5707      28.2476
     299      50.2878      21.9052      12.5477      28.2849
     300      50.2643      21.8852      12.5713      28.2734
     301      50.4045      21.8275      12.5515      28.2661
     302      50.9759      21.8793      12.6223      28.4484
     303      51.0238      21.8194      12.5840      28.4119
     304      50.9516      21.9680      12.6241      28.4936
     305      51.2580      21.9632      12.6214      28.5629
     306      51.4285      21.9802      12.5813      28.6126
     307      51.2587      21.9682      12.5562      28.5435
     308      51.1652      21.9308      12.6399      28.5130
     309      50.8398      22.0119      12.6066      28.4896
     310      50.7494      21.9993      12.6334      28.4627
     311      50.3723      21.9498      12.6059      28.3263
     312      50.3125      21.8523      12.6072      28.2400
     313      50.4455      22.0427      12.5709      28.3993
     314      49.8954      21.9121      12.6635      28.1790
     315      49.7070      22.0016      12.5960      28.1910
     316      49.4400      21.9289      12.6212      28.0750
     317      49.1501      21.9076      12.5928      27.9844
     318      50.2210      21.9502      12.5965      28.2815
     319      49.5149      21.9573      12.6051      28.1011
     320      50.0823      21.8946      12.6603      28.2215
     321      50.2437      21.9903      12.5560      28.3280
     322      50.0406      21.9924      12.5751      28.2755
     323      50.2364      21.9991      12.5916      28.3414
     324      50.3397      22.0172      12.5168      28.3537
     325      49.8480      21.9473      12.5713      28.1883
     326      50.5944      21.9420      12.5745      28.3610
     327      50.8352      21.9765      12.4363      28.4402
     328      50.4403      21.9651      12.5530      28.3314
