"","d_CD-CBM","Rg_CD","Rg_CBM","Rg_Global"
"960",61.2011,21.7879,12.6109,31.0149
"961",60.8015,21.7653,12.5119,30.8843
"962",60.4001,21.7154,12.5268,30.7373
"963",61.0129,21.8162,12.5089,30.9629
"964",61.9443,21.8198,12.5088,31.2412
"965",61.4229,21.7429,12.448,31.0383
"966",61.182,21.7799,12.4983,30.9928
"967",60.6034,21.792,12.4781,30.8336
"968",60.9722,21.7751,12.5333,30.9447
"969",61.2703,21.8481,12.5968,31.0668
"970",60.7636,21.805,12.5268,30.8916
"971",60.6086,21.8554,12.5015,30.8753
"972",60.4426,21.7216,12.4445,30.7448
"973",60.592,21.7413,12.4794,30.8112
"974",60.5783,21.7735,12.462,30.8183
"975",60.0731,21.8306,12.4914,30.7253
"976",60.5453,21.8223,12.593,30.8589
"977",60.0656,21.8356,12.5283,30.7246
"978",59.8524,21.7589,12.5055,30.6048
"979",60.5999,21.744,12.4587,30.8116
"980",59.5334,21.7737,12.4719,30.5241
"981",59.6919,21.76,12.4847,30.5577
"982",60.7796,21.8576,12.5412,30.9349
"983",60.12,21.7957,12.5115,30.7074
"984",60.4278,21.7646,12.5422,30.781
"985",60.724,21.7906,12.5631,30.8774
"986",60.8733,21.764,12.5131,30.8979
"987",60.5269,21.7426,12.4836,30.7876
"988",59.7064,21.7888,12.5513,30.5835
"989",59.822,21.7497,12.5203,30.5786
"990",59.3474,21.7403,12.4951,30.4468
"991",59.8351,21.7486,12.5665,30.5977
"992",60.3211,21.7279,12.4976,30.7243
"993",60.2613,21.7749,12.4932,30.732
"994",60.3775,21.7686,12.4919,30.753
"995",61.5937,21.7841,12.5362,31.106
"996",60.5777,21.7255,12.5347,30.7867
"997",60.7256,21.8022,12.551,30.8686
"998",60.5481,21.7353,12.5798,30.7892
"999",60.8825,21.777,12.4911,30.8947
"1000",60.667,21.733,12.6132,30.8287
"1001",61.0933,21.8076,12.5143,30.9869
"1002",60.5751,21.7566,12.6149,30.8169
"1003",60.689,21.7775,12.5526,30.8552
"1004",60.0321,21.7419,12.502,30.6449
"1005",60.909,21.7517,12.595,30.9049
"1006",60.6241,21.7532,12.5643,30.8245
"1007",60.486,21.7855,12.6858,30.8268
"1008",60.3199,21.7666,12.4909,30.7421
"1009",59.6263,21.7737,12.4743,30.559
"1010",60.5747,21.7838,12.5729,30.8294
"1011",60.289,21.7635,12.582,30.7431
"1012",60.7755,21.8512,12.4693,30.9228
"1013",60.2396,21.7718,12.5988,30.7325
"1014",59.2919,21.8123,12.491,30.4805
"1015",59.4485,21.7841,12.5714,30.5209
"1016",58.8911,21.7337,12.5471,30.3286
"1017",57.6427,21.7708,12.5588,30.0095
"1018",57.679,21.7554,12.5004,30.0089
"1019",57.8314,21.7858,12.4644,30.0707
"1020",58.1926,21.7345,12.6001,30.1545
"1021",58.2557,21.7578,12.447,30.1811
"1022",57.5657,21.7313,12.4783,29.982
"1023",57.1944,21.7948,12.5273,29.9198
"1024",57.7533,21.7797,12.5451,30.0686
"1025",57.6343,21.7733,12.5461,30.0304
"1026",57.1179,21.7131,12.4912,29.8462
"1027",57.5841,21.6664,12.5616,29.9497
"1028",58.0887,21.7054,12.5178,30.1011
"1029",58.6585,21.7255,12.5106,30.2691
"1030",58.9303,21.7114,12.4604,30.3248
"1031",58.2801,21.846,12.5049,30.2327
"1032",59.3772,21.7567,12.5042,30.4818
"1033",58.1031,21.7195,12.4877,30.1128
"1034",58.1805,21.852,12.5306,30.2292
"1035",57.696,21.7521,12.5268,30.0212
"1036",57.2503,21.8146,12.5759,29.9411
"1037",57.2831,21.7852,12.5142,29.9386
"1038",57.7135,21.8074,12.5092,30.0651
"1039",58.0831,21.7622,12.5045,30.1301
"1040",57.9875,21.793,12.474,30.1253
"1041",58.0765,21.7208,12.5336,30.1204
"1042",57.8242,21.7951,12.5027,30.0743
"1043",57.7897,21.7725,12.4824,30.062
"1044",57.8924,21.6992,12.48,30.0475
"1045",57.4745,21.7766,12.479,29.9745
"1046",57.635,21.8207,12.4377,30.0451
"1047",58.2901,21.7117,12.4835,30.1656
"1048",57.3493,21.7428,12.4995,29.9251
"1049",57.8282,21.7384,12.5162,30.0568
"1050",57.8995,21.7419,12.4995,30.0784
"1051",57.5044,21.6786,12.4931,29.9316
"1052",57.8589,21.729,12.4796,30.0638
"1053",58.1357,21.7183,12.4791,30.1286
"1054",58.7416,21.6734,12.5484,30.2709
"1055",57.992,21.7515,12.5049,30.1052
"1056",58.0767,21.765,12.6153,30.1521
"1057",58.0522,21.7655,12.5062,30.1299
"1058",57.9147,21.7616,12.5097,30.1025
"1059",57.3676,21.7388,12.462,29.9311
"1060",58.1726,21.7151,12.4599,30.1369
"1061",57.7709,21.7554,12.4226,30.0588
"1062",57.7713,21.6928,12.4934,30.0209
"1063",58.1606,21.7862,12.3955,30.1738
"1064",57.9898,21.7566,12.4176,30.1029
"1065",57.795,21.7388,12.473,30.0387
"1066",57.3406,21.724,12.5211,29.9131
"1067",57.1435,21.7228,12.5071,29.8627
"1068",57.24,21.7651,12.4596,29.916
"1069",57.3278,21.7717,12.4548,29.9263
"1070",57.5181,21.7431,12.5075,29.9587
"1071",57.4818,21.8454,12.5269,30.0098
"1072",57.3935,21.7938,12.414,29.9417
"1073",57.1128,21.7971,12.5449,29.8987
"1074",56.9578,21.771,12.4986,29.826
"1075",58.1618,21.7664,12.4848,30.1664
"1076",57.9082,21.7324,12.4119,30.0641
"1077",58.8403,21.7659,12.5601,30.3552
"1078",57.7961,21.8069,12.5188,30.0869
"1079",58.2438,21.7695,12.5242,30.1897
"1080",58.4099,21.8309,12.4967,30.2691
"1081",58.3119,21.7653,12.5466,30.2015
"1082",58.2199,21.8106,12.4691,30.2135
"1083",57.245,21.7518,12.5589,29.9108
"1084",58.1002,21.7912,12.5128,30.1617
"1085",57.7024,21.7114,12.5416,29.9965
"1086",57.7681,21.7192,12.5249,30.0276
"1087",57.6033,21.7419,12.4732,29.9935
"1088",57.4068,21.8051,12.5209,29.9825
"1089",57.9945,21.741,12.5197,30.0903
"1090",57.5645,21.7267,12.5456,29.9675
"1091",58.1809,21.8004,12.4941,30.1859
"1092",58.4055,21.753,12.5226,30.2148
"1093",58.0907,21.7556,12.4742,30.1278
"1094",58.5308,21.8051,12.5668,30.2828
"1095",59.0688,21.8016,12.4967,30.4257
"1096",59.3458,21.7286,12.5305,30.4635
"1097",59.0744,21.7769,12.4685,30.4146
"1098",59.546,21.8446,12.4851,30.5832
"1099",59.8235,21.8034,12.4913,30.6439
"1100",60.7231,21.7981,12.4647,30.8805
"1101",60.1081,21.7788,12.542,30.7024
"1102",59.7454,21.771,12.5578,30.6012
"1103",59.2177,21.7749,12.4788,30.4511
"1104",59.1171,21.7806,12.5186,30.4249
"1105",59.146,21.7589,12.5334,30.4209
"1106",58.3129,21.775,12.4773,30.2094
"1107",59.2341,21.752,12.5388,30.464
"1108",58.5379,21.7617,12.5649,30.2475
"1109",59.2253,21.7567,12.5764,30.4413
"1110",59.0244,21.759,12.5389,30.3815
"1111",60.3787,21.7599,12.5135,30.7552
"1112",60.1787,21.6533,12.5169,30.6373
"1113",60.1249,21.7547,12.5414,30.6943
"1114",60.5215,21.6839,12.5246,30.7646
"1115",60.19,21.7082,12.4798,30.6757
"1116",59.9816,21.7832,12.5352,30.6678
"1117",60.4108,21.8211,12.5237,30.8072
"1118",60.7415,21.7134,12.4671,30.8314
"1119",61.2864,21.6874,12.5181,30.9685
"1120",60.8818,21.817,12.4935,30.9281
"1121",60.397,21.7769,12.4956,30.7801
"1122",60.9362,21.8337,12.4383,30.9608
"1123",60.4242,21.8158,12.3444,30.7986
"1124",60.7517,21.8732,12.4339,30.9319
"1125",60.7313,21.8278,12.5234,30.9119
"1126",60.3996,21.7404,12.3807,30.7547
"1127",61.0995,21.7883,12.5033,30.9827
"1128",60.7275,21.769,12.4729,30.8661
"1129",60.414,21.7456,12.4588,30.7611
"1130",60.2946,21.7991,12.5981,30.7626
"1131",60.8101,21.8031,12.3965,30.896
"1132",60.461,21.7901,12.5192,30.8043
"1133",60.2533,21.7619,12.5159,30.7237
"1134",60.9558,21.8464,12.5522,30.9818
"1135",60.8782,21.7469,12.4805,30.8874
"1136",60.893,21.7711,12.4919,30.9039
"1137",60.8008,21.7586,12.5249,30.8716
"1138",61.0588,21.7579,12.4464,30.9484
"1139",60.5744,21.8073,12.4346,30.83
"1140",61.0596,21.7676,12.4695,30.9517
"1141",61.4654,21.8109,12.4009,31.0985
"1142",61.4436,21.7456,12.4515,31.0492
"1143",61.3781,21.7946,12.5247,31.07
"1144",61.291,21.8032,12.4577,31.0355
"1145",61.8581,21.8217,12.5085,31.2094
"1146",61.8522,21.81,12.516,31.2019
"1147",61.4106,21.8134,12.4821,31.0817
"1148",61.0026,21.7508,12.5217,30.9281
"1149",61.6811,21.7385,12.5499,31.1213
"1150",61.4887,21.754,12.5034,31.0794
"1151",61.6128,21.7338,12.4844,31.097
"1152",60.9213,21.7836,12.5498,30.928
"1153",60.9902,21.8325,12.3818,30.9658
"1154",61.0117,21.7924,12.4835,30.9535
"1155",61.3551,21.7906,12.4769,31.0561
"1156",61.7164,21.7731,12.4818,31.1494
"1157",61.7382,21.7687,12.5681,31.1606
"1158",61.5625,21.7866,12.5245,31.1132
"1159",61.6169,21.7937,12.5709,31.1294
"1160",60.5491,21.771,12.4973,30.8133
"1161",61.3732,21.8152,12.4531,31.0726
"1162",61.135,21.7903,12.4673,30.9951
"1163",61.3959,21.8118,12.5319,31.0882
"1164",61.4443,21.8392,12.4239,31.1061
"1165",60.9124,21.7646,12.5401,30.9132
"1166",60.2989,21.7783,12.442,30.7444
"1167",60.7976,21.857,12.4627,30.9467
"1168",60.6621,21.8085,12.5272,30.8787
"1169",60.3418,21.8,12.489,30.7853
"1170",60.1679,21.7967,12.5029,30.7383
"1171",60.4857,21.7542,12.4701,30.791
"1172",61.0045,21.7715,12.5194,30.9552
"1173",60.4673,21.8353,12.4814,30.8459
"1174",60.4285,21.8518,12.5627,30.8385
"1175",60.7361,21.8129,12.5495,30.8928
"1176",61.8478,21.8543,12.4587,31.2309
"1177",60.7895,21.873,12.479,30.9399
"1178",60.2496,21.7715,12.4985,30.7387
"1179",60.3677,21.8423,12.5959,30.8207
"1180",60.1252,21.8145,12.5694,30.7343
"1181",60.2374,21.8727,12.5702,30.7924
"1182",60.345,21.8367,12.5306,30.8118
"1183",60.7781,21.8014,12.5547,30.9038
"1184",59.4112,21.8547,12.5408,30.5586
"1185",60.0075,21.8432,12.4716,30.7193
"1186",59.6818,21.7292,12.4951,30.5627
"1187",60.2079,21.8593,12.4739,30.7818
"1188",60.1775,21.8631,12.511,30.7808
"1189",60.1959,21.8075,12.4799,30.7505
"1190",59.5357,21.7353,12.4862,30.5245
"1191",59.5133,21.7369,12.5356,30.5112
"1192",59.7093,21.8665,12.4935,30.6452
"1193",59.9127,21.7173,12.4967,30.6074
"1194",60.0548,21.8437,12.5085,30.7364
"1195",60.1483,21.7421,12.5274,30.6911
"1196",60.0724,21.8169,12.5123,30.7066
"1197",59.125,21.8829,12.4391,30.4835
"1198",58.9404,21.801,12.4845,30.3782
"1199",59.4791,21.7986,12.5872,30.5533
"1200",59.422,21.8275,12.4984,30.5284
"1201",60.1943,21.8852,12.5062,30.7895
"1202",60.3713,21.8421,12.6069,30.8133
"1203",60.0423,21.7471,12.5762,30.6668
"1204",60.4888,21.8242,12.4947,30.8352
"1205",60.2056,21.8412,12.4969,30.7616
"1206",59.6369,21.814,12.4943,30.5985
"1207",59.3568,21.899,12.5541,30.5575
"1208",59.6013,21.8708,12.4582,30.6083
"1209",59.4991,21.7612,12.4194,30.5033
"1210",59.3216,21.7805,12.5104,30.4691
"1211",59.6492,21.7713,12.4166,30.5571
"1212",59.011,21.8372,12.5054,30.437
"1213",58.9002,21.8304,12.5089,30.3922
"1214",58.9179,21.7451,12.5097,30.3569
"1215",59.9192,21.8467,12.4903,30.6919
"1216",60.0867,21.7867,12.4963,30.7115
"1217",59.6781,21.7576,12.595,30.587
"1218",60.4359,21.7929,12.4984,30.8047
"1219",60.1894,21.8697,12.5187,30.7796
"1220",59.8487,21.7431,12.51,30.6095
"1221",60.055,21.8978,12.5353,30.7693
"1222",59.6606,21.7357,12.5793,30.5564
"1223",59.619,21.8185,12.5928,30.6013
"1224",59.5658,21.799,12.5639,30.5787
"1225",60.0562,21.6644,12.5406,30.6275
"1226",60.4796,21.779,12.4792,30.8121
"1227",59.9889,21.7553,12.6046,30.6658
"1228",59.8132,21.8127,12.6106,30.6497
"1229",59.9563,21.7379,12.5402,30.6335
"1230",58.848,21.7363,12.5779,30.3314
"1231",59.6883,21.7711,12.5559,30.5954
"1232",59.0475,21.6844,12.4562,30.3581
"1233",58.7911,21.7485,12.5184,30.3243
"1234",59.4297,21.7729,12.5195,30.5301
"1235",59.4508,21.7395,12.5547,30.5096
"1236",59.0039,21.7968,12.5725,30.4186
"1237",60.007,21.7742,12.5397,30.6774
"1238",59.6584,21.732,12.5884,30.5592
"1239",59.9783,21.759,12.5117,30.6626
"1240",60.0295,21.7855,12.5412,30.6907
"1241",59.5777,21.8147,12.541,30.5843
"1242",58.9711,21.7449,12.5149,30.3667
"1243",59.4065,21.7442,12.5291,30.4984
"1244",59.6979,21.7966,12.5306,30.607
"1245",60.434,21.8088,12.5292,30.8217
"1246",60.1728,21.8349,12.5415,30.7682
"1247",59.5859,21.8308,12.4682,30.5871
"1248",59.31,21.8047,12.4653,30.4929
"1249",59.335,21.8316,12.494,30.5264
"1250",59.462,21.7808,12.5216,30.5317
"1251",60.1309,21.8786,12.46,30.77
"1252",60.6133,21.8081,12.6078,30.8743
"1253",59.9836,21.8281,12.5494,30.7034
"1254",60.1841,21.8921,12.5006,30.7896
"1255",60.4625,21.8858,12.609,30.8718
"1256",59.8361,21.7941,12.474,30.6415
"1257",59.8493,21.8116,12.5177,30.6478
"1258",60.2188,21.7195,12.5168,30.7119
"1259",60.6522,21.9121,12.4757,30.9253
"1260",60.7769,21.8387,12.4996,30.9371
"1261",59.6575,21.8991,12.5303,30.6556
"1262",59.8485,21.8317,12.5159,30.6715
"1263",59.679,21.8234,12.4708,30.6144
"1264",59.4718,21.8431,12.5517,30.5758
"1265",59.8182,21.8313,12.4973,30.6613
"1266",59.9329,21.8041,12.4642,30.6643
"1267",59.7078,21.8014,12.4542,30.6003
"1268",59.177,21.7811,12.5098,30.4455
"1269",60.5142,21.7834,12.5468,30.8244
"1270",59.6263,21.8216,12.5846,30.6063
"1271",60.3994,21.8217,12.5684,30.8219
"1272",60.2804,21.8205,12.4145,30.7729
"1273",59.5487,21.8216,12.5106,30.5716
"1274",59.851,21.848,12.5238,30.6803
"1275",60.2371,21.7718,12.5286,30.7426
"1276",60.4793,21.8356,12.5836,30.8447
"1277",60.3653,21.8604,12.5426,30.8309
"1278",60.0148,21.9285,12.4386,30.7759
"1279",59.3777,21.7898,12.4563,30.5154
"1280",59.8011,21.8021,12.5213,30.6391
"1281",59.4207,21.8143,12.5271,30.5458
"1282",59.1583,21.86,12.5146,30.5012
"1283",59.1881,21.8662,12.5589,30.5078
"1284",58.7941,21.9002,12.5669,30.4326
"1285",58.932,21.7751,12.4939,30.3847
"1286",59.1469,21.7737,12.4575,30.4323
"1287",59.3293,21.8118,12.4867,30.5192
"1288",59.7103,21.7348,12.4801,30.5759
"1289",59.7599,21.8158,12.5129,30.6365
"1290",59.6284,21.8057,12.5593,30.5921
"1291",59.672,21.8545,12.5149,30.6342
"1292",59.1554,21.7903,12.5497,30.4697
"1293",59.1212,21.8154,12.4333,30.4606
"1294",59.0341,21.8188,12.4557,30.4406
"1295",59.5083,21.8336,12.4487,30.5748
"1296",60.0717,21.7546,12.5082,30.678
"1297",60.227,21.789,12.5023,30.7376
"1298",61.0562,21.7268,12.5078,30.9244
"1299",61.1314,21.7716,12.6037,30.9851
"1300",60.4899,21.86,12.4986,30.8472
"1301",60.471,21.7878,12.4853,30.7953
"1302",61.0703,21.8298,12.5295,30.9988
"1303",61.7756,21.7174,12.4953,31.124
"1304",61.82,21.7823,12.5214,31.1862
"1305",61.5083,21.7684,12.5357,31.0915
"1306",61.3426,21.7909,12.5375,31.054
"1307",61.0974,21.8585,12.4576,31.0137
"1308",61.5118,21.7986,12.4676,31.0891
"1309",61.8027,21.7598,12.5369,31.1542
"1310",61.5676,21.7828,12.4688,31.1007
"1311",60.8975,21.6815,12.5319,30.8582
"1312",60.9435,21.7355,12.5822,30.9042
"1313",60.5669,21.8167,12.5239,30.8351
"1314",60.3542,21.7791,12.5658,30.7529
"1315",61.026,21.7055,12.5531,30.9041
"1316",61.8979,21.6854,12.5799,31.1362
"1317",61.8561,21.7044,12.5328,31.1305
"1318",62.0041,21.7204,12.6885,31.1881
"1319",62.1201,21.7701,12.604,31.2507
"1320",61.1349,21.6781,12.5399,30.9057
"1321",61.0443,21.7976,12.5389,30.9506
"1322",60.3128,21.7543,12.5603,30.7181
"1323",60.8216,21.7384,12.5399,30.8647
"1324",60.3738,21.7424,12.5742,30.741
"1325",60.6228,21.6664,12.6031,30.7639
"1326",60.2186,21.7287,12.4825,30.6851
"1327",60.3668,21.6962,12.5182,30.7093
"1328",60.8893,21.6904,12.5713,30.8585
"1329",59.9345,21.7859,12.4776,30.6468
"1330",59.3559,21.6901,12.4852,30.4232
"1331",59.5897,21.7787,12.5392,30.5525
"1332",58.7927,21.7319,12.469,30.3027
"1333",59.2188,21.7235,12.5765,30.4298
"1334",58.7446,21.7806,12.5922,30.3177
"1335",58.1774,21.752,12.6454,30.1558
"1336",58.3308,21.7003,12.5815,30.164
"1337",58.1351,21.7095,12.499,30.1102
"1338",58.5027,21.66,12.5403,30.1903
"1339",59.0859,21.7335,12.6464,30.3918
"1340",58.9038,21.7407,12.6159,30.3521
"1341",58.9563,21.8268,12.548,30.4135
"1342",58.9758,21.6774,12.5959,30.3375
"1343",58.7672,21.7746,12.5677,30.3282
"1344",58.4427,21.7004,12.6361,30.2041
"1345",58.2759,21.7902,12.5492,30.2027
"1346",57.5134,21.7488,12.554,29.9759
"1347",57.7823,21.7408,12.534,30.0505
"1348",56.8375,21.751,12.5019,29.7911
"1349",55.9422,21.7821,12.5826,29.5796
"1350",55.3761,21.7445,12.5518,29.3883
"1351",56.3938,21.7433,12.4555,29.6636
"1352",56.8454,21.8431,12.5717,29.8551
"1353",57.0703,21.7716,12.6221,29.8717
"1354",57.4189,21.752,12.5625,29.9633
"1355",57.5755,21.7619,12.6312,30.0166
"1356",58.4211,21.6925,12.5269,30.1901
"1357",57.4606,21.7522,12.6525,29.9647
"1358",57.3455,21.803,12.5912,29.9609
"1359",56.7194,21.7844,12.5301,29.7809
"1360",56.6774,21.7575,12.594,29.756
"1361",56.49,21.7025,12.5414,29.6692
"1362",55.8638,21.7901,12.529,29.5573
"1363",56.1944,21.7371,12.5208,29.61
"1364",55.7873,21.779,12.475,29.5107
"1365",56.4676,21.6965,12.5709,29.6578
"1366",56.6012,21.6965,12.5827,29.6954
"1367",57.0791,21.7885,12.5562,29.8788
"1368",57.1594,21.8012,12.5526,29.9091
"1369",56.8639,21.7366,12.5603,29.7903
"1370",56.233,21.7322,12.5277,29.6103
"1371",56.502,21.7767,12.4719,29.7134
"1372",57.065,21.7706,12.439,29.8565
"1373",56.6994,21.7941,12.5156,29.7762
"1374",56.6847,21.8272,12.5142,29.7915
"1375",56.2237,21.7686,12.4478,29.6227
"1376",57.2029,21.8142,12.5074,29.925
"1377",56.2772,21.7705,12.4431,29.6425
"1378",56.36,21.699,12.5005,29.6279
"1379",56.2844,21.7452,12.4332,29.6275
"1380",56.6919,21.8044,12.4616,29.7851
"1381",56.6847,21.7934,12.4835,29.7702
"1382",56.7056,21.7915,12.4253,29.7685
"1383",56.2394,21.8117,12.4148,29.6467
"1384",56.9496,21.7911,12.3447,29.8239
"1385",56.856,21.7436,12.4057,29.7671
"1386",56.8159,21.816,12.4262,29.8103
"1387",57.7941,21.7757,12.3914,30.0417
"1388",57.5842,21.7716,12.4644,29.994
"1389",57.7696,21.7602,12.3655,30.0298
"1390",57.3811,21.816,12.4673,29.9629
"1391",58.1584,21.7956,12.4937,30.1642
"1392",58.5851,21.7288,12.5626,30.2353
"1393",58.2563,21.835,12.4271,30.2054
"1394",57.9454,21.7434,12.4271,30.0575
"1395",58.5995,21.8936,12.514,30.3363
"1396",58.9817,21.8465,12.472,30.4114
"1397",57.9737,21.7527,12.3957,30.073
"1398",58.4525,21.7736,12.4389,30.2176
"1399",58.0357,21.7012,12.552,30.0624
"1400",57.9802,21.7134,12.4825,30.0501
"1401",58.1114,21.7795,12.4376,30.1274
"1402",57.7814,21.7373,12.4443,30.0201
"1403",57.9954,21.7557,12.4689,30.0901
"1404",57.6502,21.7429,12.4151,29.9853
"1405",56.8123,21.6945,12.508,29.7351
"1406",56.8531,21.8014,12.4348,29.8077
"1407",56.7941,21.7558,12.432,29.7632
"1408",57.1047,21.8059,12.4878,29.8812
"1409",56.7381,21.7909,12.4528,29.7707
"1410",56.9214,21.7101,12.4682,29.7777
"1411",57.737,21.8604,12.5102,30.097
"1412",57.5326,21.7908,12.4571,29.9872
"1413",57.1186,21.8584,12.487,29.9205
"1414",57.6208,21.8105,12.5161,30.0298
"1415",57.1528,21.8298,12.5061,29.9056
"1416",57.1759,21.8679,12.4445,29.9406
"1417",57.1126,21.7953,12.5136,29.8854
"1418",56.5943,21.7665,12.4338,29.7199
"1419",56.5793,21.7409,12.5301,29.7065
"1420",57.6985,21.8812,12.4535,30.0888
"1421",57.1796,21.7658,12.5003,29.8773
"1422",57.118,21.7381,12.4748,29.8376
"1423",57.2498,21.748,12.4486,29.8943
"1424",57.2653,21.7985,12.519,29.9225
"1425",57.2433,21.8233,12.51,29.9431
"1426",57.0413,21.7729,12.4928,29.8559
"1427",57.0303,21.6819,12.5004,29.7879
"1428",57.0708,21.777,12.471,29.8609
"1429",57.0198,21.8573,12.5323,29.8982
"1430",57.4125,21.7578,12.5481,29.952
"1431",57.4979,21.8112,12.5023,30.0006
"1432",57.6297,21.798,12.5313,30.0281
"1433",57.2183,21.8484,12.5371,29.9575
"1434",57.3136,21.826,12.5443,29.9668
"1435",57.1127,21.7924,12.5192,29.8837
"1436",57.2234,21.805,12.4553,29.9116
"1437",57.7629,21.8067,12.4954,30.0717
"1438",56.9382,21.774,12.5023,29.8112
"1439",57.8415,21.8152,12.5793,30.0899
"1440",57.9054,21.8881,12.5652,30.1592
"1441",58.0521,21.8409,12.4635,30.1645
"1442",57.7174,21.823,12.376,30.0489
"1443",57.5796,21.7988,12.5364,30.0126
"1444",58.2938,21.7903,12.4151,30.2052
"1445",57.652,21.8587,12.4418,30.057
"1446",57.0484,21.7941,12.4326,29.8519
"1447",57.9127,21.792,12.5436,30.1054
"1448",57.8342,21.7241,12.5405,30.0314
"1449",58.5096,21.7315,12.4826,30.228
"1450",58.8807,21.7052,12.526,30.306
"1451",59.6766,21.7698,12.5551,30.5624
"1452",59.4463,21.7776,12.5656,30.5116
"1453",58.8698,21.7829,12.5559,30.3539
"1454",59.5535,21.7787,12.5472,30.5382
"1455",60.0404,21.7873,12.5919,30.6826
"1456",59.2478,21.8431,12.5036,30.497
"1457",59.395,21.7186,12.5807,30.4728
"1458",59.9079,21.7841,12.4972,30.6512
"1459",60.1532,21.7535,12.4837,30.6943
"1460",59.888,21.808,12.5421,30.6596
"1461",58.4198,21.8189,12.5453,30.2687
"1462",59.6574,21.7831,12.5263,30.5787
"1463",59.7921,21.7105,12.5562,30.5679
"1464",60.098,21.8235,12.5554,30.7256
"1465",59.6934,21.7988,12.5246,30.5962
"1466",59.4281,21.7532,12.5134,30.4987
"1467",59.3773,21.7115,12.4916,30.4532
"1468",59.7597,21.7301,12.5561,30.576
"1469",59.918,21.7575,12.5235,30.63
"1470",59.1457,21.7968,12.5938,30.4504
"1471",58.3382,21.7537,12.5482,30.1956
"1472",58.6614,21.8194,12.5217,30.3273
"1473",58.3878,21.7343,12.5255,30.2001
"1474",58.4008,21.7073,12.5506,30.1892
"1475",58.0868,21.7454,12.522,30.1163
"1476",57.928,21.7604,12.5222,30.0863
"1477",58.0261,21.8017,12.5428,30.1408
"1478",57.7733,21.8264,12.4809,30.0788
"1479",58.5134,21.7909,12.5533,30.2701
"1480",58.5224,21.7425,12.453,30.2288
"1481",58.3794,21.7889,12.5886,30.2355
"1482",58.2731,21.7578,12.5411,30.1762
"1483",57.8232,21.7646,12.5149,30.0484
"1484",57.4029,21.7577,12.568,29.9379
"1485",57.789,21.7806,12.478,30.044
"1486",58.3915,21.6984,12.5646,30.17
"1487",57.6319,21.7337,12.4392,29.9806
"1488",57.4408,21.7906,12.5377,29.9618
"1489",57.5296,21.7902,12.4829,29.9859
"1490",56.7468,21.7392,12.5103,29.7412
"1491",57.3288,21.7171,12.4574,29.8837
"1492",57.2705,21.8049,12.5141,29.9184
"1493",57.624,21.7464,12.4523,29.9793
"1494",58.0348,21.7601,12.4542,30.1079
"1495",58.1489,21.8266,12.5319,30.1813
"1496",58.3306,21.7318,12.5839,30.1752
"1497",57.7559,21.8258,12.5443,30.0644
"1498",57.0214,21.7221,12.4634,29.8079
"1499",57.3496,21.7526,12.4896,29.917
"1500",57.0537,21.7669,12.4522,29.8452
"1501",57.1206,21.7612,12.5272,29.858
"1502",57.7937,21.8533,12.5316,30.0921
"1503",58.0279,21.7885,12.4365,30.1073
"1504",57.7859,21.7615,12.4915,30.0256
"1505",58.4982,21.7324,12.4964,30.2113
"1506",57.4624,21.7734,12.4859,29.9459
"1507",57.759,21.762,12.5226,30.0292
"1508",58.2083,21.7794,12.4938,30.1566
"1509",58.0817,21.7227,12.5034,30.0946
"1510",58.5107,21.7438,12.5114,30.2331
"1511",58.2649,21.7444,12.5085,30.1549
"1512",58.1989,21.7277,12.4815,30.1282
"1513",59.209,21.743,12.5424,30.4284
"1514",58.648,21.6904,12.5281,30.2311
"1515",58.3116,21.7457,12.4948,30.1662
"1516",58.0033,21.7682,12.5128,30.1033
"1517",57.7671,21.7392,12.5555,30.0266
"1518",57.864,21.7583,12.5757,30.0621
"1519",58.5788,21.7938,12.5396,30.2753
"1520",58.1462,21.7483,12.5172,30.1275
"1521",58.1126,21.7672,12.5628,30.1332
"1522",58.2709,21.8206,12.4604,30.1976
"1523",58.1541,21.8239,12.4859,30.1816
"1524",57.4894,21.724,12.5468,29.9455
"1525",56.8254,21.7527,12.4956,29.7834
"1526",56.577,21.8699,12.4663,29.7822
"1527",56.6567,21.8168,12.4839,29.7752
"1528",56.0235,21.7258,12.5022,29.5523
"1529",55.9221,21.7338,12.5647,29.5225
"1530",56.3824,21.779,12.4901,29.6837
"1531",56.8276,21.816,12.4807,29.8261
"1532",56.7059,21.7674,12.4518,29.7574
"1533",56.7293,21.7336,12.5053,29.7447
"1534",56.4929,21.7521,12.536,29.6916
"1535",57.0539,21.7358,12.548,29.8353
"1536",57.1629,21.8606,12.4941,29.9285
"1537",56.8213,21.8112,12.5539,29.8083
"1538",56.9595,21.7938,12.5107,29.8347
"1539",57.5342,21.7585,12.5282,29.9669
"1540",57.5472,21.7749,12.5024,29.9887
"1541",57.3619,21.7754,12.5487,29.9682
"1542",57.2428,21.7601,12.4961,29.899
"1543",57.1742,21.7705,12.521,29.8869
"1544",56.7451,21.8097,12.4498,29.7913
"1545",56.1941,21.8232,12.4596,29.6542
"1546",56.036,21.7494,12.4948,29.5741
"1547",56.5104,21.7547,12.478,29.6999
"1548",56.2089,21.6653,12.4902,29.5552
"1549",56.1088,21.7917,12.5087,29.6108
"1550",56.7747,21.741,12.5096,29.7645
"1551",57.1365,21.7696,12.4777,29.8772
"1552",57.7139,21.7809,12.5432,30.0543
